filename,label
tile_10861.npy,mixed_urban
tile_02119.npy,mixed_urban
tile_13145.npy,mixed_urban
tile_07841.npy,mixed_urban
tile_09902.npy,mixed_urban
tile_07493.npy,mixed_urban
tile_07703.npy,mixed_urban
tile_06021.npy,mixed_urban
tile_01338.npy,mixed_urban
tile_04456.npy,mixed_urban
tile_05586.npy,dense_urban
tile_06987.npy,mixed_urban
tile_14534.npy,mixed_urban
tile_13355.npy,mixed_urban
tile_01569.npy,dense_urban
tile_03798.npy,mixed_urban
tile_02428.npy,mixed_urban
tile_06703.npy,mixed_urban
tile_11974.npy,mixed_urban
tile_16332.npy,dense_urban
tile_14349.npy,mixed_urban
tile_05694.npy,mixed_urban
tile_07740.npy,dense_urban
tile_11279.npy,mixed_urban
tile_13751.npy,mixed_urban
tile_07325.npy,mixed_urban
tile_04441.npy,mixed_urban
tile_12559.npy,dense_urban
tile_06285.npy,mixed_urban
tile_02982.npy,dense_urban
tile_12795.npy,mixed_urban
tile_10889.npy,mixed_urban
tile_11263.npy,mixed_urban
tile_01049.npy,mixed_urban
tile_14119.npy,mixed_urban
tile_14015.npy,mixed_urban
tile_16124.npy,mixed_urban
tile_11965.npy,mixed_urban
tile_14986.npy,mixed_urban
tile_06019.npy,dense_urban
tile_14703.npy,mixed_urban
tile_06751.npy,mixed_urban
tile_01546.npy,mixed_urban
tile_10446.npy,mixed_urban
tile_10144.npy,mixed_urban
tile_00011.npy,mixed_urban
tile_10199.npy,mixed_urban
tile_07621.npy,dense_urban
tile_01080.npy,mixed_urban
tile_12451.npy,mixed_urban
tile_01661.npy,mixed_urban
tile_06133.npy,mixed_urban
tile_03789.npy,mixed_urban
tile_02198.npy,mixed_urban
tile_04987.npy,mixed_urban
tile_04912.npy,mixed_urban
tile_02193.npy,mixed_urban
tile_10878.npy,mixed_urban
tile_00051.npy,mixed_urban
tile_05973.npy,mixed_urban
tile_03841.npy,mixed_urban
tile_03511.npy,mixed_urban
tile_04484.npy,mixed_urban
tile_02956.npy,mixed_urban
tile_15007.npy,mixed_urban
tile_13285.npy,mixed_urban
tile_05508.npy,mixed_urban
tile_05711.npy,mixed_urban
tile_13635.npy,mixed_urban
tile_04085.npy,mixed_urban
tile_08952.npy,mixed_urban
tile_04765.npy,mixed_urban
tile_02138.npy,mixed_urban
tile_02539.npy,mixed_urban
tile_00244.npy,mixed_urban
tile_11950.npy,mixed_urban
tile_10221.npy,mixed_urban
tile_06565.npy,mixed_urban
tile_10621.npy,mixed_urban
tile_04417.npy,mixed_urban
tile_06208.npy,dense_urban
tile_15396.npy,mixed_urban
tile_14537.npy,mixed_urban
tile_03836.npy,mixed_urban
tile_06995.npy,dense_urban
tile_11992.npy,mixed_urban
tile_07183.npy,mixed_urban
tile_00616.npy,mixed_urban
tile_01829.npy,mixed_urban
tile_03736.npy,mixed_urban
tile_10317.npy,mixed_urban
tile_13832.npy,mixed_urban
tile_08607.npy,mixed_urban
tile_05650.npy,mixed_urban
tile_14044.npy,mixed_urban
tile_15830.npy,mixed_urban
tile_02394.npy,mixed_urban
tile_09973.npy,mixed_urban
tile_07717.npy,mixed_urban
tile_12095.npy,mixed_urban
tile_09417.npy,mixed_urban
tile_12163.npy,mixed_urban
tile_08976.npy,mixed_urban
tile_15800.npy,mixed_urban
tile_13822.npy,mixed_urban
tile_05776.npy,mixed_urban
tile_09135.npy,mixed_urban
tile_08213.npy,mixed_urban
tile_05439.npy,mixed_urban
tile_00387.npy,mixed_urban
tile_16083.npy,mixed_urban
tile_07704.npy,mixed_urban
tile_03147.npy,mixed_urban
tile_03690.npy,mixed_urban
tile_10059.npy,mixed_urban
tile_08173.npy,mixed_urban
tile_00825.npy,mixed_urban
tile_10605.npy,mixed_urban
tile_12104.npy,mixed_urban
tile_11164.npy,mixed_urban
tile_11129.npy,mixed_urban
tile_05471.npy,mixed_urban
tile_12784.npy,mixed_urban
tile_11399.npy,mixed_urban
tile_04793.npy,mixed_urban
tile_15879.npy,mixed_urban
tile_02583.npy,mixed_urban
tile_09611.npy,mixed_urban
tile_07379.npy,mixed_urban
tile_12610.npy,mixed_urban
tile_04015.npy,mixed_urban
tile_00482.npy,mixed_urban
tile_07779.npy,dense_urban
tile_12856.npy,mixed_urban
tile_04528.npy,mixed_urban
tile_10344.npy,mixed_urban
tile_14135.npy,mixed_urban
tile_10164.npy,mixed_urban
tile_15845.npy,mixed_urban
tile_02664.npy,mixed_urban
tile_06627.npy,mixed_urban
tile_04834.npy,mixed_urban
tile_16450.npy,dense_urban
tile_11983.npy,mixed_urban
tile_04064.npy,mixed_urban
tile_06714.npy,mixed_urban
tile_07980.npy,mixed_urban
tile_12931.npy,mixed_urban
tile_03768.npy,mixed_urban
tile_15123.npy,mixed_urban
tile_06582.npy,mixed_urban
tile_08335.npy,mixed_urban
tile_06520.npy,mixed_urban
tile_08250.npy,dense_urban
tile_02507.npy,mixed_urban
tile_06037.npy,dense_urban
tile_02335.npy,mixed_urban
tile_07078.npy,mixed_urban
tile_14327.npy,mixed_urban
tile_13208.npy,mixed_urban
tile_10806.npy,mixed_urban
tile_01787.npy,mixed_urban
tile_04194.npy,mixed_urban
tile_02208.npy,mixed_urban
tile_12517.npy,dense_urban
tile_00378.npy,mixed_urban
tile_05882.npy,dense_urban
tile_00250.npy,mixed_urban
tile_12226.npy,mixed_urban
tile_06950.npy,mixed_urban
tile_01495.npy,mixed_urban
tile_10553.npy,mixed_urban
tile_14001.npy,mixed_urban
tile_09308.npy,mixed_urban
tile_10847.npy,mixed_urban
tile_03994.npy,mixed_urban
tile_00731.npy,mixed_urban
tile_14769.npy,mixed_urban
tile_06090.npy,mixed_urban
tile_12441.npy,mixed_urban
tile_01752.npy,mixed_urban
tile_12945.npy,mixed_urban
tile_07368.npy,mixed_urban
tile_00802.npy,mixed_urban
tile_06744.npy,mixed_urban
tile_07972.npy,mixed_urban
tile_06895.npy,mixed_urban
tile_14718.npy,mixed_urban
tile_10338.npy,mixed_urban
tile_00164.npy,mixed_urban
tile_02853.npy,mixed_urban
tile_12472.npy,mixed_urban
tile_13704.npy,mixed_urban
tile_01123.npy,mixed_urban
tile_12918.npy,mixed_urban
tile_16046.npy,mixed_urban
tile_00291.npy,mixed_urban
tile_13014.npy,mixed_urban
tile_12285.npy,mixed_urban
tile_14857.npy,mixed_urban
tile_13430.npy,mixed_urban
tile_16328.npy,dense_urban
tile_15447.npy,mixed_urban
tile_03891.npy,mixed_urban
tile_07556.npy,mixed_urban
tile_13271.npy,mixed_urban
tile_16136.npy,mixed_urban
tile_12761.npy,mixed_urban
tile_11924.npy,mixed_urban
tile_09095.npy,mixed_urban
tile_06590.npy,mixed_urban
tile_05984.npy,mixed_urban
tile_05354.npy,dense_urban
tile_14041.npy,mixed_urban
tile_12401.npy,mixed_urban
tile_13211.npy,mixed_urban
tile_05806.npy,mixed_urban
tile_15929.npy,mixed_urban
tile_06993.npy,dense_urban
tile_00088.npy,mixed_urban
tile_15842.npy,mixed_urban
tile_13054.npy,mixed_urban
tile_05197.npy,dense_urban
tile_04916.npy,mixed_urban
tile_04101.npy,mixed_urban
tile_06893.npy,mixed_urban
tile_14154.npy,mixed_urban
tile_15397.npy,mixed_urban
tile_11022.npy,mixed_urban
tile_15790.npy,mixed_urban
tile_00904.npy,mixed_urban
tile_00739.npy,mixed_urban
tile_14667.npy,mixed_urban
tile_04042.npy,mixed_urban
tile_04022.npy,mixed_urban
tile_13289.npy,dense_urban
tile_15501.npy,mixed_urban
tile_03267.npy,mixed_urban
tile_07742.npy,dense_urban
tile_13817.npy,mixed_urban
tile_02687.npy,dense_urban
tile_14850.npy,mixed_urban
tile_08670.npy,mixed_urban
tile_01434.npy,mixed_urban
tile_10323.npy,mixed_urban
tile_13818.npy,mixed_urban
tile_04068.npy,mixed_urban
tile_01341.npy,mixed_urban
tile_07806.npy,mixed_urban
tile_03834.npy,mixed_urban
tile_12512.npy,mixed_urban
tile_01297.npy,mixed_urban
tile_11212.npy,mixed_urban
tile_01335.npy,mixed_urban
tile_12125.npy,mixed_urban
tile_04410.npy,mixed_urban
tile_08424.npy,mixed_urban
tile_03644.npy,mixed_urban
tile_13505.npy,mixed_urban
tile_16339.npy,dense_urban
tile_07584.npy,mixed_urban
tile_03742.npy,mixed_urban
tile_06219.npy,mixed_urban
tile_00383.npy,mixed_urban
tile_07271.npy,mixed_urban
tile_14813.npy,mixed_urban
tile_06091.npy,mixed_urban
tile_09950.npy,mixed_urban
tile_04517.npy,mixed_urban
tile_15721.npy,mixed_urban
tile_14762.npy,mixed_urban
tile_10014.npy,mixed_urban
tile_06872.npy,mixed_urban
tile_03196.npy,mixed_urban
tile_09359.npy,mixed_urban
tile_04195.npy,mixed_urban
tile_01966.npy,mixed_urban
tile_02784.npy,mixed_urban
tile_04496.npy,mixed_urban
tile_14979.npy,mixed_urban
tile_15186.npy,mixed_urban
tile_03584.npy,mixed_urban
tile_11186.npy,mixed_urban
tile_07055.npy,mixed_urban
tile_02081.npy,mixed_urban
tile_05130.npy,mixed_urban
tile_02802.npy,mixed_urban
tile_09580.npy,mixed_urban
tile_03052.npy,mixed_urban
tile_08228.npy,dense_urban
tile_09932.npy,mixed_urban
tile_13383.npy,mixed_urban
tile_06911.npy,mixed_urban
tile_05927.npy,mixed_urban
tile_11706.npy,mixed_urban
tile_06915.npy,mixed_urban
tile_15105.npy,mixed_urban
tile_13405.npy,mixed_urban
tile_15771.npy,mixed_urban
tile_08663.npy,mixed_urban
tile_09574.npy,mixed_urban
tile_09489.npy,dense_urban
tile_03349.npy,mixed_urban
tile_02673.npy,mixed_urban
tile_03174.npy,mixed_urban
tile_15024.npy,dense_urban
tile_12389.npy,mixed_urban
tile_00683.npy,mixed_urban
tile_04033.npy,mixed_urban
tile_07590.npy,mixed_urban
tile_09885.npy,mixed_urban
tile_06711.npy,mixed_urban
tile_15101.npy,mixed_urban
tile_05322.npy,mixed_urban
tile_07926.npy,dense_urban
tile_02943.npy,mixed_urban
tile_08018.npy,mixed_urban
tile_09345.npy,dense_urban
tile_02632.npy,mixed_urban
tile_07913.npy,dense_urban
tile_04888.npy,mixed_urban
tile_02038.npy,mixed_urban
tile_10718.npy,mixed_urban
tile_02210.npy,mixed_urban
tile_13116.npy,mixed_urban
tile_10748.npy,mixed_urban
tile_10179.npy,mixed_urban
tile_04940.npy,mixed_urban
tile_12765.npy,mixed_urban
tile_01376.npy,mixed_urban
tile_06759.npy,mixed_urban
tile_09725.npy,mixed_urban
tile_12350.npy,mixed_urban
tile_07087.npy,mixed_urban
tile_09189.npy,dense_urban
tile_06649.npy,mixed_urban
tile_12519.npy,dense_urban
tile_13790.npy,mixed_urban
tile_05502.npy,mixed_urban
tile_12225.npy,mixed_urban
tile_08237.npy,dense_urban
tile_05802.npy,mixed_urban
tile_00823.npy,mixed_urban
tile_15709.npy,mixed_urban
tile_04115.npy,mixed_urban
tile_06775.npy,mixed_urban
tile_11531.npy,mixed_urban
tile_06275.npy,mixed_urban
tile_04081.npy,dense_urban
tile_11750.npy,mixed_urban
tile_12994.npy,mixed_urban
tile_08728.npy,mixed_urban
tile_12521.npy,mixed_urban
tile_11804.npy,mixed_urban
tile_03979.npy,mixed_urban
tile_00016.npy,mixed_urban
tile_04343.npy,mixed_urban
tile_11365.npy,mixed_urban
tile_10700.npy,mixed_urban
tile_09553.npy,mixed_urban
tile_07636.npy,mixed_urban
tile_05361.npy,mixed_urban
tile_06697.npy,mixed_urban
tile_15688.npy,mixed_urban
tile_11145.npy,mixed_urban
tile_15421.npy,mixed_urban
tile_05082.npy,mixed_urban
tile_07960.npy,mixed_urban
tile_11689.npy,mixed_urban
tile_12124.npy,mixed_urban
tile_08159.npy,mixed_urban
tile_11383.npy,mixed_urban
tile_11667.npy,mixed_urban
tile_00008.npy,mixed_urban
tile_13819.npy,dense_urban
tile_14161.npy,mixed_urban
tile_14182.npy,mixed_urban
tile_14351.npy,mixed_urban
tile_06264.npy,mixed_urban
tile_07314.npy,mixed_urban
tile_13090.npy,mixed_urban
tile_09400.npy,mixed_urban
tile_14151.npy,mixed_urban
tile_11463.npy,mixed_urban
tile_03073.npy,mixed_urban
tile_16096.npy,mixed_urban
tile_14542.npy,mixed_urban
tile_00528.npy,mixed_urban
tile_13960.npy,mixed_urban
tile_00407.npy,mixed_urban
tile_01088.npy,mixed_urban
tile_09865.npy,mixed_urban
tile_15802.npy,mixed_urban
tile_06497.npy,mixed_urban
tile_03040.npy,mixed_urban
tile_07728.npy,mixed_urban
tile_00884.npy,mixed_urban
tile_02060.npy,mixed_urban
tile_13107.npy,mixed_urban
tile_02692.npy,mixed_urban
tile_09901.npy,mixed_urban
tile_16035.npy,mixed_urban
tile_00820.npy,mixed_urban
tile_14961.npy,mixed_urban
tile_12287.npy,mixed_urban
tile_00487.npy,mixed_urban
tile_12017.npy,mixed_urban
tile_07520.npy,mixed_urban
tile_12623.npy,mixed_urban
tile_14329.npy,mixed_urban
tile_06898.npy,mixed_urban
tile_07743.npy,dense_urban
tile_03313.npy,mixed_urban
tile_11176.npy,mixed_urban
tile_09249.npy,mixed_urban
tile_06621.npy,mixed_urban
tile_14101.npy,mixed_urban
tile_14337.npy,mixed_urban
tile_09952.npy,mixed_urban
tile_04159.npy,mixed_urban
tile_05187.npy,mixed_urban
tile_12788.npy,mixed_urban
tile_09039.npy,mixed_urban
tile_02944.npy,mixed_urban
tile_04001.npy,mixed_urban
tile_06856.npy,mixed_urban
tile_07614.npy,mixed_urban
tile_12929.npy,mixed_urban
tile_04292.npy,mixed_urban
tile_15348.npy,mixed_urban
tile_13037.npy,mixed_urban
tile_00381.npy,mixed_urban
tile_14208.npy,mixed_urban
tile_08302.npy,mixed_urban
tile_02195.npy,mixed_urban
tile_08741.npy,mixed_urban
tile_12434.npy,mixed_urban
tile_00812.npy,mixed_urban
tile_07778.npy,dense_urban
tile_14719.npy,mixed_urban
tile_16284.npy,dense_urban
tile_03006.npy,mixed_urban
tile_04148.npy,mixed_urban
tile_10791.npy,mixed_urban
tile_07872.npy,mixed_urban
tile_08678.npy,mixed_urban
tile_07288.npy,dense_urban
tile_08858.npy,mixed_urban
tile_07714.npy,mixed_urban
tile_01651.npy,mixed_urban
tile_11219.npy,mixed_urban
tile_04543.npy,mixed_urban
tile_10328.npy,mixed_urban
tile_08892.npy,mixed_urban
tile_12342.npy,mixed_urban
tile_08985.npy,mixed_urban
tile_09164.npy,mixed_urban
tile_16363.npy,dense_urban
tile_10770.npy,mixed_urban
tile_05632.npy,mixed_urban
